adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/18vHzORk7OZNUe8WALrUlKPrhF0.jpg,"[10749, 35]",12620,en,The House Bunny,"Shelley is living a carefree life until a rival gets her tossed out of the Playboy Mansion. With nowhere to go, fate delivers her to the sorority girls from Zeta Alpha Zeta. Unless they can sign a new pledge class, the seven socially clueless women will lose their house to the scheming girls of Phi Iota Mu. In order to accomplish their goal, they need Shelley to teach them the ways of makeup and men; at the same time, Shelley needs some of what the Zetas have - a sense of individuality. The combination leads all the girls to learn how to stop pretending and start being themselves.",24.452,/4oGGJ824vqIqDtyMvMuK44pDEmx.jpg,2008-08-22,The House Bunny,False,5.7,1604
False,/2nHUsjZM1lZxBDe49QZIy9WVxqa.jpg,[35],64807,en,Grudge Match,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,23.616,/jTq9jYTKKo6EhQPso4xTMpPYYXW.jpg,2013-12-25,Grudge Match,False,6.1,1060
False,/nuijC0rSLcVfkfxEJVdqMDrnSba.jpg,"[878, 28, 12, 35]",98566,en,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",179.376,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,2014-08-07,Teenage Mutant Ninja Turtles,False,5.9,5828
False,/ikpwuaK0yzNhXO24OeB7cKulhZE.jpg,"[16, 10751]",10895,en,Pinocchio,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket.",114.983,/ynkEEi296ofs9kCfRWcaWxOWN1n.jpg,1940-02-23,Pinocchio,False,7.1,4809
False,/dqHW4Biml1sHvhFbjbcEzqdj2e9.jpg,"[10749, 18]",322903,en,Naz & Maalik,"Two closeted Muslim teens hawk goods across Brooklyn and struggle to come clean about their sexuality, as their secretive behavior leads them unknowingly into the cross-hairs of the War on Terror.",2.092,/jQuxNWZyPsY2LZFnIuAKEq4qKZk.jpg,2015-01-01,Naz & Maalik,False,6.6,11
False,/i0EofUlH8Uqc8GFizbxrmrAem2G.jpg,"[10749, 35]",50544,en,Friends with Benefits,"Dylan and Jamie think it's going to be easy to add the simple act of sex to their friendship, despite what Hollywood romantic comedies would have them believe. They soon discover however that getting physical really does always lead to complications.",65.508,/nKhhDFCdzxeJ3GUunQ570LDpUkz.jpg,2011-07-21,Friends with Benefits,False,6.7,6757
False,/JXO3RAMyRTtKc1LdarQnB1GCBm.jpg,"[80, 53, 9648]",70436,en,The Raven,"A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.",48.754,/cocc5Etbq9pgfOl3jCz9QDh3EHB.jpg,2012-03-09,The Raven,False,6.3,1067
False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",143.595,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,False,7.4,7839
False,/oBU55I99gZTRYag25Q5eJUKZeG6.jpg,"[80, 9648, 53]",1817,en,Phone Booth,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",16.866,/o9b4cA1USAUXz0oxwWVja7sMNFa.jpg,2003-04-04,Phone Booth,False,6.8,2928
False,/9yxIBACv6GZs9JrhizDW6SEYaNu.jpg,"[10751, 16, 12, 35]",16340,en,Rugrats in Paris: The Movie,"A group of naughty toddlers called the Rugrats take a trip to Paris. As they travel from the Eiffel Tower to Notre Dame, they learn new lessons about trust, loyalty, and love.",17.55,/foOPCU5GMw3QT88iEfoTRrdWRFD.jpg,2000-09-14,Rugrats in Paris: The Movie,False,6.6,388
False,/tTlAA0REGPXSZPBfWyTW9ipIv1I.jpg,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",245.406,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,2017-07-05,Spider-Man: Homecoming,False,7.4,18383
False,/sQntWUAO0zp2DmM5gMOBpO1K1B8.jpg,"[35, 10749]",10591,en,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",56.871,/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg,2004-04-09,The Girl Next Door,False,6.7,2732
False,/xsf5OTEEV6aCXTq5a7rFq5vTR4s.jpg,"[18, 53, 10752]",328796,en,Burn Country,A former war journalist now writing for a paper in Northern California is drawn into conflict at home.,5.373,/2ID9xRpzM18lc8yIKPxvys4kYQB.jpg,2016-04-16,Burn Country,False,5.3,23
False,/rF0Y0fYVsNFEvGve8Nq0Ij9EDCM.jpg,"[53, 878, 28, 12]",869,en,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",48.635,/2IZcJHsTugOdyg0Y8ejj4CM2X3a.jpg,2001-07-25,Planet of the Apes,False,5.7,3256
False,/rX7EDn70R2L0ijCPRbz5cjoQ73h.jpg,"[28, 53, 18, 80]",4959,en,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",13.231,/8c9olEa8xtSKoThXu0qjiD6mgtd.jpg,2009-02-03,The International,False,6.2,959
False,/lPWwB2CJP3pf9S3xXf6xPnfmtXQ.jpg,[35],69798,en,The Inbetweeners Movie,"High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results in this smash hit UK raunchy comedy.",13.591,/nePYsVp0qU8EbSXeUdr3xEkHlzN.jpg,2011-08-19,The Inbetweeners Movie,False,6.1,732
False,/azheZwmLAiWZyDuL416NL0IxvFp.jpg,"[35, 878, 12, 10751]",11260,en,Meet Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",27.055,/3Qfav5aVRcZmq854olMjJ795JJ2.jpg,2008-07-08,Meet Dave,False,5.3,1132
False,/qhwmkPBg9MithppIXhUNVCYA4uR.jpg,"[12, 35, 10751, 878]",11158,en,"Honey, I Blew Up the Kid","Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick & his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny.",17.598,/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg,1992-07-16,"Honey, I Blew Up the Kid",False,5.2,918
False,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,"[27, 878, 9648]",126889,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",126.832,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,2017-05-09,Alien: Covenant,False,6,7044
False,/p8rcQU2QSr0Dw78WjYLULqBjkoI.jpg,"[12, 10751]",262788,es,El inventor de juegos,"Young Ivan Drago's newfound love of board games catapults him into the fantastical and competitive world of game invention, and pits him against the inventor Morodian, who has long desired to destroy the city of Zyl, founded by Ivan's grandfather. To save his family and defeat Morodian, Ivan must come to know what it is to be a true games maker.",8.861,/woCMoXjzZPfrLfTc0wCBPe7cmr4.jpg,2014-07-03,The Games Maker,False,5.2,59
False,/v63E5H5TD7Eay1gZPVt9ibP9riy.jpg,"[14, 28, 27]",52520,en,Underworld: Awakening,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",107.679,/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,2012-01-19,Underworld: Awakening,False,6.3,3470
False,/xE0ouu4yVA4fBojdHg2UkfvRxY4.jpg,"[35, 10749]",11529,en,Sweet Home Alabama,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",22.659,/698cbxq0SRwCdOPG5Bwi7JDk12d.jpg,2002-09-26,Sweet Home Alabama,False,6.4,1237
False,/gjEbT282BXPuFKm5MVtkSSllFqs.jpg,"[18, 53]",11329,en,Runaway Jury,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,18.372,/g58RA1zzE39KnkRpKRfgA5RxoXP.jpg,2003-01-16,Runaway Jury,False,6.9,965
False,/5EgTzY5MQHrjZIgUPW7BP1gsfRN.jpg,"[18, 35, 80]",11323,en,The Informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",10.49,/qqcmJrzVx3Yx3IcBpqrgb2SK1Rx.jpg,2009-09-17,The Informant!,False,6.1,694
False,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,"[878, 12, 9648]",70981,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",148.683,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,2012-05-30,Prometheus,False,6.5,10161
False,/lCPOmWoqtmVrI2yUNUw8iaOaTJn.jpg,"[80, 53]",1537,en,Changing Lanes,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",14.308,/8wh9WzTKo5pJw3EgHYWA60W7Kbl.jpg,2002-04-07,Changing Lanes,False,6.2,839
False,/x4tnywLA8LY3jsRCbw4Ewj1nDL6.jpg,"[18, 36]",363676,en,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",40.143,/5L29r3uwDe49XDMaK2xDkDht9t0.jpg,2016-09-07,Sully,False,7.1,5988
False,/vKCiYKgTYVlsDaecEKFOYG7ZM15.jpg,"[35, 10751, 12, 10749]",14405,en,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",92.525,/2aRvqtLoE06hTjG93lASvO7r1as.jpg,2008-10-03,Beverly Hills Chihuahua,False,5.3,850
False,/hw7foD5in5YCs7qY3Pap9pdc1Vc.jpg,"[28, 12, 35, 10749]",752623,en,The Lost City,"Follows a reclusive romance novelist who was sure nothing could be worse than getting stuck on a book tour with her cover model, until a kidnapping attempt sweeps them both into a cutthroat jungle adventure, proving life can be so much stranger, and more romantic, than any of her paperback fictions.",476.241,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,2022-03-24,The Lost City,False,7.2,92
False,/mTWY8zBVWtE4hYsnOiCTWNBw59j.jpg,"[10751, 16, 12]",9325,en,The Jungle Book,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",98.826,/7a6VJd4TXNrTlY6MDvZL1kqPVg7.jpg,1967-10-18,The Jungle Book,False,7.3,5241
False,/o66gNgpf82INdT047Aboul5plKo.jpg,"[28, 14, 27]",72331,en,Abraham Lincoln: Vampire Hunter,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",190.602,/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg,2012-06-20,Abraham Lincoln: Vampire Hunter,False,5.7,2764
False,/mHTzTYdoiUS1YmiZ9BZKd3nS4qk.jpg,"[10751, 35]",691683,en,Cheaper by the Dozen,"This remake of the beloved classic follows the raucous exploits of a blended family of 12, the Bakers, as they navigate a hectic home life while simultaneously managing their family business.",504.079,/qNRsouZh5zmhaE3n4QpLDXzy1gQ.jpg,2022-03-18,Cheaper by the Dozen,False,6.2,95
False,/2g4cXP5ozwmHlETU6BADv01xVGj.jpg,"[18, 53]",162903,en,The Fifth Estate,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.",13.146,/1dzLHy1AN8hgppJp1LDzMI4fbHY.jpg,2013-10-11,The Fifth Estate,False,6,834
False,/ksLxHWEGvvUZVEB3fqWN16N4NFu.jpg,"[28, 18]",659444,en,WWE Royal Rumble 2020,"The Road to WrestleMania begins with Royal Rumble. Thirty men and 30 women compete in the Men’s and Women’s Royal Rumble Matches. Universal Champion “The Fiend” Bray Wyatt defends his title against Daniel Bryan, Asuka challenges Becky Lynch for the Raw Women’s Championship and much more.",10.388,/qBUwJPbCTSjrjFcSQJPeIpRuoGU.jpg,2020-01-26,WWE Royal Rumble 2020,True,8.4,50
False,/n53EPBWZiz69sYzNDZmamYHdo6Q.jpg,[35],12133,en,Step Brothers,"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye.",22.687,/jV0eDViuTRf9cmj4H0JNvbvaNbR.jpg,2008-07-25,Step Brothers,False,6.5,2512
False,/vJRKUPV4MCBfYDwkhLdniWXzpyC.jpg,"[35, 10749]",20407,en,The Answer Man,"Twenty years ago, Arlen Faber wrote a book about spirituality that became wildly popular. These days, he's a curmudgeonly recluse who only enjoys the company of his chiropractor, Elizabeth. As Elizabeth's warmth starts to melt Arlen's cold heart, he comes to realize what love really means.",10.119,/uX8gerSIU6MPGQ8wWwA6fAzyky.jpg,2009-01-18,The Answer Man,False,6.4,89
False,,"[53, 80, 18]",281418,en,The Lookalike,Two crooks looking out for a drug lord's love interest scramble to find a look-alike after she dies unexpectedly.,8.859,/nbh8jiX08b6QMAz2OUh7MGv6ErA.jpg,2014-07-11,The Lookalike,False,5.1,43
False,/x78cvxbmpBNcHON7x3Iv8vih5Sj.jpg,"[16, 35, 10751]",774741,en,Diary of a Wimpy Kid,Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.,459.637,/obg6lWuNaZkoSlwrVG4VVk4SmT.jpg,2021-12-03,Diary of a Wimpy Kid,False,6.5,209
False,/gEQgwsCcVNEJKVq68eyhexUXBG8.jpg,"[28, 12, 35]",62206,en,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",53.888,/gkCO4bf8kDxF4wsUOMzhYk3Pgz2.jpg,2011-08-11,30 Minutes or Less,False,5.7,1359
False,/13zoJs9NYW3mtqncZUOucUIVs7r.jpg,"[878, 28, 12, 53]",199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",22.598,/vrC1lkTktFQ4AqBfqf4PXoDDLcw.jpg,1996-11-22,Star Trek: First Contact,False,7.3,1375
False,/39EQTf94Lckdo8yzS1CdWQSgmen.jpg,"[27, 9648, 53]",609972,en,Paranormal Activity: Next of Kin,"Margot, a documentary filmmaker, heads to a secluded Amish community in the hopes of learning about her long-lost mother and extended family. Following a string of strange occurrences and discoveries, she comes to realize this community may not be what it seems.",372.207,/bXAVveHiLotZbWdg3PKGhAzxYKP.jpg,2021-10-29,Paranormal Activity: Next of Kin,False,6.5,338
False,/2WyJHm7LWd9tbABn7Gt6LywZDgU.jpg,[53],352364,en,Numb,"Husband and wife, Will and Dawn, are in financial crisis after learning the job Will was counting on to salvage their financial future has disappeared in the midst of a market collapse. They set out to drive home on the winter highway back to their city, and in a moment of altruism, pick up siblings Lee and Cheryl, a pair of hitchhikers on their way to start a new life. In the midst of the night they nearly collide with an old man wandering on the snowy highway, hyperthermic and horrifically frostbitten. While searching for his ID they discover a wad of cash, a hand drawn map with GPS coordinates, and a single gold coin inside his coat. Will and Dawn reluctantly go along with Lee’s plan to report him to the police as a John Doe and pocket the money. In an attempt to save their financial struggles, all four venture off into the snowy wilderness in search of the buried gold.",8.608,/1QeDMwG19nc9UNKpomIzI0aCsQU.jpg,2015-12-06,Numb,False,5.5,64
False,,"[18, 35]",274480,en,Among Ravens,"The story of a group of friends who reunite for their annual 4th of July weekend only to be confronted by Chad, a strange and beautiful nature photographer who begins to change their lives one by one.",4.451,/tUoMhRfMrXFuBHjD39WRzENdyU6.jpg,2014-07-18,Among Ravens,False,5.6,15
False,/vlLl83vy8ZFMbAqCOprt90Vv6SX.jpg,"[18, 53]",174344,en,Whitewash,"In the harsh, wintry woods of rural Quebec, Bruce (Thomas Haden Church), a down-on-his-luck snowplow operator, accidentally kills a man during a drunken night joyride. Stricken with panic, he hides the body and takes to the deep wilderness in hopes of outrunning both the authorities and his own conscience. But as both begin to close in, Bruce falls apart mentally and morally and mysteries unravel to reveal who he was before the accident, the truth behind his victim, and the circumstances that brought them together in a single moment.",4.706,/nmhIq98RurJvOUvmnzNa3l9LWf9.jpg,2013-04-19,Whitewash,False,6.2,28
False,/3tuWpnCTe14zZZPt6sI1W9ByOXx.jpg,"[10749, 35]",114,en,Pretty Woman,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",66.626,/hMVMMy1yDUvdufpTl8J8KKNYaZX.jpg,1990-03-23,Pretty Woman,False,7.4,6331
False,/kSr7tOwysF3ny7cQluEwUshtSxh.jpg,"[18, 10749]",340611,en,Indignation,"In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",8.417,/lvdA0NAqOJRC5peafUDRPhP88yY.jpg,2016-07-29,Indignation,False,6.4,229
False,/4zTiQjRzqIaCFGYVPLUi9WMjSpO.jpg,"[28, 35]",37834,en,Knight and Day,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",92.209,/a7JmOBMNj5erYTgt4u1mQgvHItu.jpg,2010-06-15,Knight and Day,False,6.2,3677
False,/hXHJotZCTX4JQN080ZitJueR3H9.jpg,"[27, 18]",10066,en,House of Wax,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,80.932,/hgKMDkpZsSpTKDWW8xsdtcDmY0S.jpg,2005-04-30,House of Wax,False,5.9,2372
False,/AwlQ4von0MCpW4FOOzb6i2v0xKx.jpg,"[16, 878, 28]",257346,ja,アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,"When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan.",74.713,/hRBXP91ATK5j1u0ibvrQLbxQr8c.jpg,2014-03-25,Avengers Confidential: Black Widow & Punisher,False,6.4,181
False,/qVdNwmL9rhXPDNQkwqATyeHuvNT.jpg,"[14, 16, 12]",309002,es,Meñique y el espejo mágico,"Poor farmer's son Tom Little may be small, but what he lacks in brawn, he more than makes up for in brains and bravery. When a magic mirror shows him that the love of his life is no less than the beautiful princess, he's determined to win her heart. Meanwhile, a revengeful witch has conjured up a giant tree that covers the royal palace and destroys the court's fountain. Having heard that the King is offering his daughter's hand and half the kingdom to whoever manages to free the palace from this spell, Tom tries his luck against all odds.",11.857,/1nevHvwB9cJm1RwhjoxhCvX9TaG.jpg,2014-05-08,The Princess and the Magic Mirror,False,6.6,27
False,/q2ROc1b4DELDtKG9cEcvWprzFhO.jpg,"[18, 10751, 10749, 10402]",9816,en,Save the Last Dance,"After the death of her mother, Sara moves to the South Side of Chicago to live with her father and gets transferred to a majority-black school. Her life takes a turn for the better when befriends Chenille and her brother Derek, who helps her with her dancing skills.",11.38,/sV8GIxT3BjHIiwgKUNwk1S8VSLa.jpg,2001-01-12,Save the Last Dance,False,6.6,1066
False,/61olj32z0MnKu0N2HbMrUHnIGbK.jpg,"[12, 16, 10751]",358721,de,Der kleine Rabe Socke 2 - Das große Rennen,"In a powerful story about teamwork, acceptance and finding one's calling, little Raven and his friends take part in an exciting and tumultuous race through the forest.",2.072,/o2Wwf3SbUwMIEYklQnXcZClZZq4.jpg,2015-08-20,Raven the Little Rascal - The Big Race,False,7.8,3
False,/uhBTaysiWU3dIQFHiVWXHuqO4OZ.jpg,"[28, 18, 53]",9331,en,Clear and Present Danger,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,19.52,/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,1994-08-03,Clear and Present Danger,False,6.6,1119
False,/vVBcIN68kFq681b4lObiNJhEVro.jpg,"[18, 10749]",453,en,A Beautiful Mind,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",29.762,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,2001-12-11,A Beautiful Mind,False,7.9,8431
False,/rsV4f4dzHyJIZ3WGNykh7K2WMHZ.jpg,"[10749, 18, 9648]",1844,en,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",18.702,/onEHQY4M22CluNfocJRGsVg0dK6.jpg,1999-04-29,Entrapment,False,6.2,1579
False,/hYkV8zY1Tr62uUeCksoNlT0X8DA.jpg,"[35, 10749]",10521,en,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,67.051,/eyXT8tmUoyHrg7YX1UVjmecHCWP.jpg,2009-01-09,Bride Wars,False,6.2,2589
False,/f2z00VIPyrrfFabw0RnoY5M8uYt.jpg,"[18, 14]",44603,en,Hereafter,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",15.616,/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg,2010-10-22,Hereafter,False,6,1337
False,/z0d353vPcrRIzcDePKOndyz9sWs.jpg,"[28, 12, 16, 878, 18]",65291,en,Green Lantern: Emerald Knights,"As the home planet of the Green Lantern Corps faces a battle with an ancient enemy, Hal Jordan prepares new recruit Arisia for the coming conflict by relating stories of the first Green Lantern and several of Hal's comrades.",58.82,/zk3mqtoNzyiiXiotufJ3pwShoGc.jpg,2011-04-09,Green Lantern: Emerald Knights,False,6.7,400
False,/301KcFm1GL3yaTGOO25I0MeAy0W.jpg,"[12, 28, 35, 37]",8584,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",35.988,/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,2000-05-26,Shanghai Noon,False,6.4,2030
False,/2WTO5FW8BT39fokxrJmzDgZqdWM.jpg,"[28, 878]",1705,en,Battle for the Planet of the Apes,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",25.691,/dP5dYjLp5p2CG103cJMio4Nj29d.jpg,1973-06-15,Battle for the Planet of the Apes,False,5.7,659
False,/frYaBZwQlmYNrulugOmtOEh9d6H.jpg,[18],74308,en,Detachment,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",18.104,/2uvZbXzhd3bMakRXiZpO1Kd6Ho3.jpg,2011-04-24,Detachment,False,7.6,1096
False,/rSCybCL4KAUPM3Q85HFkClj8StK.jpg,"[27, 53]",174682,en,Raze,"After Sabrina is abducted, she finds herself in an underground lair, forced to do battle with other innocent women for the amusement of unseen spectators. Each of these reluctant warriors has something to lose, but only one will remain when the game is done.",8.248,/q0VnSnewZjsoMfDQu9j3vZ4vQzr.jpg,2013-04-21,Raze,False,5.2,124
False,/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,"[12, 28, 36]",20662,en,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",89.778,/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,2010-05-12,Robin Hood,False,6.4,3816
False,/pAeVvAlOtuLywVJxDnIS9ZdhWDd.jpg,[53],82501,fr,La femme du Vème,An American writer moves to Paris to be closer to his daughter and finds himself falling immediately on hard times.,7.03,/k8S8Egzw9B2p1CAoZgxmdNLEvdN.jpg,2011-09-11,The Woman in the Fifth,False,5,75
False,/hk4PwhKhT7q7jp1lvA8aiYqDluy.jpg,"[16, 18, 35, 27]",926899,en,The House,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",705.029,/iZjMFSKCrleKolC1gYcz5Rs8bk1.jpg,2022-01-14,The House,False,7.1,534
False,/du3jOKkHYJMhZCSwQuJGeWYGNFK.jpg,"[27, 878, 53]",199578,en,Patrick,"Patrick lays comatose in a small private hospital, his only action being his involuntary spitting. When a pretty young nurse, just separated from her husband, begins work at the hospital, she senses that Patrick is communicating with her, and he seems to be using his psychic powers to manipulate events in her life.",12,/7qBKs8ziqHEYydJJnRyTo6IGpFC.jpg,2013-10-15,Patrick,False,5,138
False,/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,"[10749, 10751, 16]",10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",125.438,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,2009-12-08,The Princess and the Frog,False,7.1,4389
