adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/b1ZXQE6SRbAQEtHwnuuFfy3yXNI.jpg,"[27, 53]",11460,en,Red Eye,"A woman is kidnapped by a stranger on a routine flight. Threatened by the potential murder of her father, she is pulled into a plot to assist her captor in offing a politician.",21.247,/j33szyBdJjrmnItyUgPBsqaBECE.jpg,2005-08-19,Red Eye,False,6.3,1416
False,/zzzoRNVSaUv6e1hpADjUDeM3EvY.jpg,"[878, 28, 12]",13475,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",57.373,/lV5OpzAss1z06YNagOVap1I35mH.jpg,2009-05-06,Star Trek,False,7.4,8514
False,/xMuiZ0LhBVlIVC5wwMENhK4T5ns.jpg,[18],554285,en,Butter,"A lonely obese boy everyone calls ""Butter"" is about to make history. He is going to eat himself to death-live on the Internet - and everyone is invited to watch.",10.902,/zOcjEBw6KOcpVLxmEW4adToQ9SM.jpg,2022-02-25,Butter,False,6,1
False,/fevCa67iK0QuboWsIS3LnCcAlCw.jpg,"[28, 53]",302150,en,The Hunter's Prayer,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,13.168,/d5MEdS2Q1HpZyqaRZ54VrzHfq4G.jpg,2017-06-08,The Hunter's Prayer,False,5.7,304
False,/301KcFm1GL3yaTGOO25I0MeAy0W.jpg,"[12, 28, 35, 37]",8584,en,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",24.789,/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,2000-05-26,Shanghai Noon,False,6.4,2000
False,/oAoHgP5v5j3QmtA6m37jqMXXCo7.jpg,"[35, 28, 80]",202220,zh,不二神探,"When a spate of eerie murders erupts across HK two troub/emaking cops are assigned to the case. Young maverick Wang and grizzled vet Huang who is fed up with his reckless younger partner always landing them in hot water. Reaching a dead end after discovering all the victims were former boyfriends of aspiring starlet Liu, the detectives must play a deadly game. One of them must go undercover as Liu’s lover to lure the killer out.",10.706,/ic73CrivkWEYMENwWALxgryf21f.jpg,2013-06-21,Badges of Fury,False,4.8,84
False,/yaF8gcZmtT55CMpvDsdDkMmDoDL.jpg,"[12, 878, 9648]",1685,en,Beneath the Planet of the Apes,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",24.152,/v1r5mBh9hxxWpvZl9G3cP7d1Mh9.jpg,1970-04-23,Beneath the Planet of the Apes,False,6.2,930
False,/ciID0Mu1pPuOUP3JbOsDXQ5aMV6.jpg,"[10751, 12, 16, 35, 28]",10501,en,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",45.452,/ip5MgTU8qpsFcmlgjcSlXXAwTRB.jpg,2000-03-31,The Road to El Dorado,False,7.2,3072
False,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,"[18, 80]",640,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",45.547,/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,2002-12-25,Catch Me If You Can,False,8,12205
False,/cO3EwGUjy5lkDbKrAfJglxs2Acu.jpg,"[10751, 35]",38579,en,Marmaduke,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",21.344,/8mPX12xtkWBHUC3VigC5bRNprSU.jpg,2010-06-04,Marmaduke,False,5.3,603
False,/vXMn5Acau1pW9hzun5P4yM7hQ6r.jpg,"[12, 36, 10752]",652,en,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",52.113,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,2004-05-03,Troy,False,7.1,8327
False,/oeRUQ0O4RXH1ByeWgWgfKBJLOcK.jpg,"[53, 80, 9648]",339527,en,Solace,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer.",22.044,/pbcXpZgem8kgr90RwIUNAbC2ite.jpg,2015-09-03,Solace,False,6.3,1786
False,/3I0GUjhFUZqyi6JxrJ07ydXqV0r.jpg,"[28, 53]",9759,en,Cellular,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,12.168,/AhD3qVfVmxz5CXDxctXwK5nmrOp.jpg,2004-09-06,Cellular,False,6.4,1507
False,/kF5UhtIbadVqR0sfhzBBmwq8ToG.jpg,"[18, 10749]",47735,sv,Sommaren med Monika,"Monika from Stockholm falls in love with Harry, a young man on holiday. When she becomes pregnant they are forced into a marriage, which begins to fall apart soon after they take up residence in a cramped little flat.",9.953,/6qvTNj150vDF9RKhpI7r5e1hXYo.jpg,1953-02-09,Summer with Monika,False,7.4,242
False,/zT7GDvQl2zgs0p3Z2wGwxsaEjNZ.jpg,"[14, 12, 16, 35, 10751]",9906,en,The Ant Bully,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",28.774,/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,2006-07-28,The Ant Bully,False,5.7,1099
False,/yXq5MQqoJ7pw0nLK4IIDMl9VqbX.jpg,"[36, 99]",361931,en,Ronaldo,"Filmed over 14 months with unprecedented access into the inner circle of the man and the sport, this is the first official and fully authorised film of one of the most celebrated figures in football.  For the first time ever, the world gets vividly candid and un-paralleled, behind-closed-doors access to the footballer, father, family-man and friend in this moving & fascinating documentary. Through in-depth conversations, state of the art football footage and never before seen archival footage, the film gives an astonishing insight into the sporting and personal life of triple Ballon D'Or winner Cristiano Ronaldo at the peak of his career.  From the makers of ‘Senna’ and ‘Amy’, Ronaldo takes audiences on an intimate and revealing journey of what it’s like to live as an iconic athlete in the eye of the storm.",24.219,/qdr6Jx39KErvSeQFVREjxeEK4lk.jpg,2015-11-09,Ronaldo,False,6.9,278
False,/jWV5TSQaDaSav7VQ5vvarfLxOyw.jpg,"[10749, 35]",1641,en,Forces of Nature,"Ben Holmes, a professional book-jacket blurbologist, is trying to get to Savannah for his wedding. He just barely catches the last plane, but a seagull flies into the engine as the plane is taking off. All later flights are cancelled because of an approaching hurricane, so he is forced to hitch a ride in a Geo Metro with an attractive but eccentric woman named Sara.",8.605,/rl2d5EbQvsQ2fedJjJ1R3qLSEnM.jpg,1999-03-12,Forces of Nature,False,5.4,426
False,/txXDkDa6Nk8fA2yM8h5HkLYgPsA.jpg,"[18, 28]",4643,en,The Guardian,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",18.152,/iFOw9bXeLM6a2WbI7T1ytF8o0Wn.jpg,2006-09-28,The Guardian,False,7.1,1168
False,/oVWG2OZG0inaXDRFXfGbPtZqsP3.jpg,"[28, 878, 12]",38356,en,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",24.309,/yUqm7eke9oL0ZmKJfgIJLs8WNuJ.jpg,2011-06-28,Transformers: Dark of the Moon,False,6.1,6816
False,/aBCn1z1tJGivVhY1nHSrXOQqQwG.jpg,"[28, 80, 35]",40805,en,The Green Hornet,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",20.489,/q1fXWEoZXogYjAUy32pUc6NL2IH.jpg,2011-01-12,The Green Hornet,False,5.5,2673
False,/2kOgnTByORg6gvEWWy8ynyJpCXa.jpg,"[12, 28, 53, 9648]",2059,en,National Treasure,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",33.848,/20MSnfTICmwvAs2YJTqcSTjwBDc.jpg,2004-11-19,National Treasure,False,6.6,5142
False,/2gA2qjVprFMH3JKmKnxyOjOaBP.jpg,"[35, 18, 53]",9894,en,The Cable Guy,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up—and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",16.511,/5cZySBvy41eHTD5LyQn48aP444k.jpg,1996-06-10,The Cable Guy,False,5.9,1829
False,/afC5IhoNZb8MqDHuiWOAcLjqi6b.jpg,"[35, 18]",65057,en,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron Matt King takes his daughters on a trip from Oahu to Kauai to confront a young real estate broker, who was having an affair with Elizabeth before her misfortune.",25.521,/mCpYsKQNOtaBYJWCRYYuFmLsB6X.jpg,2011-09-09,The Descendants,False,6.8,2233
False,/12xU204ABgr31iCTM57JT6wGFMg.jpg,"[18, 10749]",55787,en,Water for Elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",11.266,/8T7Hvb9trKvCAmbSI8cEIU0Sl2T.jpg,2011-04-15,Water for Elephants,False,7,2202
False,/gIjKKa0F4DOTub2CH8TwLe4tPOf.jpg,"[53, 28, 80]",156022,en,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",80.49,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24,The Equalizer,False,7.2,7086
False,/vzjgieFzT8ySkMdxdu3kIf4caZS.jpg,"[28, 12, 18, 10749, 53]",11983,en,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",15.247,/87rc1kf1t1oiOTGhjBLNYcAFA6c.jpg,2000-12-08,Proof of Life,False,6.1,608
False,/r9ZSyEbgV1D3srxHI3yzn47iNgD.jpg,"[35, 18, 10749, 14, 12]",347031,en,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",15.84,/8pxn8CQ6SD6tly75lrKw08wfZKv.jpg,2016-06-24,Swiss Army Man,False,6.9,2767
False,/22qysYEwRuULLU9Ep8IkxPFOUnR.jpg,[27],79316,en,Devil's Due,An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,18.753,/56zW5kl6b10UNIXpQZTUXV2iygC.jpg,2014-01-08,Devil's Due,False,4.6,418
False,/lhVVIWKR13khBvjFz8XyZ2GM0JS.jpg,"[18, 878, 53]",6479,en,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",65.82,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,2007-12-12,I Am Legend,False,7.2,13022
False,/u6wV4GNjhuk5guid0DqJ5CnI0KM.jpg,"[10752, 28, 53]",14028,en,Behind Enemy Lines III: Colombia,Navy SEALS mount an attack on Colombian special forces to clear their names and rescue a hostage.,12.681,/t9ZS7dQ84Tmji21kuUX6n8VYcLG.jpg,2009-01-06,Behind Enemy Lines III: Colombia,False,5.7,122
False,/bwMxFhvGXUBWjWK64lnWJ9VUhCY.jpg,[18],205601,en,Belle,"BELLE is inspired by the true story of Dido Elizabeth Belle, the illegitimate mixed race daughter of a Royal Navy Admiral. Raised by her aristocratic great-uncle Lord Mansfield and his wife, Belle's lineage affords her certain privileges, yet the color of her skin prevents her from fully participating in the traditions of her social standing. Left to wonder if she will ever find love, Belle falls for an idealistic young vicar's son bent on change who, with her help, shapes Lord Mansfield's role as Lord Chief Justice to end slavery in England",11.103,/sTOuax6d5f9LDpZ8RvwHvQ88d1N.jpg,2013-05-01,Belle,False,7.2,566
False,/y3w1fdR3QfYy22ryvhRl6YyHohs.jpg,"[9648, 53, 18, 28]",207932,en,Inferno,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",34.827,/cnqvFvjAaV28F1tU7986VVg0WP7.jpg,2016-10-13,Inferno,False,6,5414
False,/pGyFaxlhmjPO7G0IKM9QFHfXL61.jpg,[27],193612,en,The Quiet Ones,"A university student and some classmates are recruited to carry out a private experiment -- to create a poltergeist. Their subject: an alluring, but dangerously disturbed young woman. Their quest: to explore the dark energy that her damaged psyche might manifest. As the experiment unravels along with their sanity, the rogue PHD students, led by their determined professor, are soon confronted with a terrifying reality: they have triggered an unspeakable force with a power beyond all explanation.",10.816,/kHiq6WpK0NWeec7zcTswyWRyUo.jpg,2014-04-01,The Quiet Ones,False,5.1,560
False,/gQ9uxP1hBIJd0dw4jMTCkToQQly.jpg,"[35, 10751]",10708,en,Daddy Day Care,"Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",19.674,/y3aq5fDNtSHw79wugWtZDhejToj.jpg,2003-05-09,Daddy Day Care,False,5.9,1717
False,/yx50WO9SwtfdCZBoLhOn5vAblru.jpg,"[28, 12, 35, 878, 37]",8487,en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,25.46,/1AUzpDzJSecEBIgwUIPzL5KMuTQ.jpg,1999-06-29,Wild Wild West,False,5.3,2733
False,/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,"[27, 9648]",270303,en,It Follows,"After a seemingly innocent sexual encounter, Jay finds herself plagued by strange visions and the inescapable sense that someone, something, is following her.",42.434,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,It Follows,False,6.6,5104
False,/7rG25nNv0tNYaHyVjEtmt19o9Hl.jpg,[35],175528,en,Baggage Claim,"Pledging to keep herself from being the oldest and the only woman in her entire family never to wed, Montana embarks on a thirty-day, thirty-thousand-mile expedition to charm a potential suitor into becoming her fiancé.",12.102,/jZzsZGwJDmAzwpI1TkqqPCR8c0M.jpg,2013-09-27,Baggage Claim,False,5.3,171
False,/2EOGs4mMqA6kJFT3NEYHlLTVMm1.jpg,"[35, 28, 12, 53]",10762,en,Without a Paddle,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.",10.353,/xKzeJSBOMfPLtE5fzviroW4qIPo.jpg,2004-08-20,Without a Paddle,False,5.5,485
False,/6e5oR1mvybifcqAxapJ2w81MbZR.jpg,"[35, 10751]",72391,en,Marley & Me: The Puppy Years,"Fall into puppy love with “the world’s worst dog”, who now has a frisky voice and an attitude to match. Join Marley for his mischievous puppy years, as he and his summer pal, Bodie Grogan, wreak havoc on a neighborhood dog contest. Marley outwits Dobermans, Shepherds and Collies, while stealing hearts in his own unique and lovable way. Get your paws on MARLEY &amp; ME: THE PUPPY YEARS and fetch big laughs for the whole family!",12.466,/4mQCF7U07cFkHwG3GKzpbnB8DHS.jpg,2011-06-01,Marley & Me: The Puppy Years,False,5.8,120
False,/39gowljuiBkE5Gh7kLnne8OK6MQ.jpg,[35],1621,en,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,20.837,/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,1983-06-07,Trading Places,False,7.2,2518
False,/nHIy6V3iAPJPMhAN37SqxdcmS7i.jpg,"[27, 53, 9648]",215830,en,Open Grave,"A man awakes-- without memory -- in a pit full of bodies and must figure out if the people who rescued him are the killers, or if he is the murderer.",14.103,/tgXcICQjS3aEbxCYgYMroBXyJGn.jpg,2013-08-13,Open Grave,False,6,571
False,/nsYzETcWNv6PnXVNh7bUO5PsTmS.jpg,"[35, 27]",377587,en,Meet the Blacks,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",13.793,/4pemUf5lKEzgxGebxxMVKL5NHSW.jpg,2016-04-01,Meet the Blacks,False,4.8,229
False,/llliW1F3h37fHWqetDTQ6jDdr1U.jpg,"[18, 35]",585806,en,The Male Gaze: First Kiss,"The Male Gaze is a new series of releases from New Queer Visions that showcases short LGBTQ films from across the world. The first instalment, First Kiss, brings together five shorts that are based around men experiencing romantic and/or sexual interaction with other men for the first time. It takes in films from Sweden, Indonesia, USA, Australia and France giving a rounded look at how similar experiences are depicted across the world.  The films are: Naked [Naken] (2013); Pria (2017); Walk With Me (2018), One Night Only (2018); Michel's Mouse [Tapette] (2016).",2.193,/lhfNMrtDOYwVKWPu7rDh2W4mRDG.jpg,2018-11-12,The Male Gaze: First Kiss,False,4,5
False,/rfHyl8C2ghhahZUtxYLvK9ru4zK.jpg,"[80, 18, 53]",259695,en,Live by Night,A story set in the Prohibition Era and centered on a group of individuals and their dealings in the world of organized crime.,16.557,/7kxSjMrjJIXqgFMAT4CvKF5nnF6.jpg,2016-12-25,Live by Night,False,6.2,1088
False,/2Dma33SmE4qAiEcOyjf5iw9FpFc.jpg,"[18, 53, 878]",39538,en,Contagion,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",35.593,/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg,2011-09-08,Contagion,False,6.6,4992
False,/2B56HEsUkQUaRRQe1jDu4QA6Bgs.jpg,"[10752, 18, 36, 28]",152760,en,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",24.061,/wiWAg4mKV2S4vImPxsPRIdj2R2B.jpg,2014-01-24,The Monuments Men,False,6,3028
False,/uNLSPLDqdOprTfyJJUp806bSv0d.jpg,[99],214083,en,The Armstrong Lie,"In 2009, Alex Gibney was hired to make a film about Lance Armstrong’s comeback to cycling. The project was shelved when the doping scandal erupted, and re-opened after Armstrong’s confession. The Armstrong Lie picks up in 2013 and presents a riveting, insider's view of the unraveling of one of the most extraordinary stories in the history of sports. As Lance Armstrong says himself, “I didn’t live a lot of lies, but I lived one big one.”",7.126,/i90vU3XY68o27nxJexDqT7S4cGN.jpg,2013-09-08,The Armstrong Lie,False,6.9,91
False,/3dPhs7hUnQLphDFzdkD407VZDYo.jpg,"[18, 12, 878]",286217,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",64.127,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,2015-09-30,The Martian,False,7.7,16700
False,/1yFmxvVYgVrFKL2ksFzgX0MrWOM.jpg,[99],44639,en,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",14.259,/zO0tjRnh9x2KuQWd7KhzdxbYaDN.jpg,2010-10-08,Inside Job,False,7.7,731
False,/yiMBj9YWArVsoUgEHEMYyku8AZc.jpg,"[18, 35, 37]",298382,en,The Dressmaker,"In 1950s Australia, beautiful, talented dressmaker Tilly returns to her tiny hometown to right wrongs from her past. As she tries to reconcile with her mother, she starts to fall in love while transforming the fashion of the town.",17.58,/d0HAAJrdQ7r9JeZQVUyTmNJP4oH.jpg,2015-10-29,The Dressmaker,False,7,1356
False,/fqaq7q8rxvySxZQHR9lcNqmK5hR.jpg,"[10749, 18, 14]",795,en,City of Angels,"When guardian angel Seth - who invisibly watches over the citizens of Los Angeles - becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",19.274,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,1998-04-10,City of Angels,False,6.8,1705
False,/2iYjbQOgu6Yvz83ZNjNEiRlwL9x.jpg,"[9648, 18, 53]",47869,en,Hidden Agenda,"In Ireland, American lawyer Ingrid Jessner and her activist partner, Paul Sullivan, struggle to uncover atrocities committed by the British government against the Northern Irish during the ""Troubles."" But when Sullivan is assassinated in the streets, Jessner teams up with Peter Kerrigan, a British investigator acting against the will of his own government, and struggles to uncover a conspiracy that may even implicate one of Kerrigan's colleagues.",5.099,/10ZlTEtvVm2daSS9KvKnvKO9P8T.jpg,1990-11-21,Hidden Agenda,False,7.1,65
False,/ssg9t9BjWNCGG0QihYHlUmREtrT.jpg,"[10749, 18]",215211,en,Grace of Monaco,"The story of former Hollywood star Grace Kelly's crisis of marriage and identity, during a political dispute between Monaco's Prince Rainier III and France's Charles De Gaulle, and a looming French invasion of Monaco in the early 1960s.",13.61,/e1j47IhVYXY3iphLbi78BSc4J8i.jpg,2014-05-14,Grace of Monaco,False,6,482
False,/ctSHPoptLOGtg2tKgVWhz1eCNNi.jpg,"[28, 12, 35, 37]",6038,en,Shanghai Knights,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",17.67,/vVNQStMlZS9mn2AKBEpadRunHgt.jpg,2003-02-06,Shanghai Knights,False,6.1,1829
False,/2exk4QhVudhVQWzINYW3BSiZnp5.jpg,"[12, 14, 27, 35]",74461,en,Knights of Badassdom,Three best friends and dedicated roleplayers take to the woods to reenact a dungeons and dragons-like scenario as a live action role-playing game. Trouble arises when a prop spellbook purchased from the internet ends up being a genuine grimoire and they unwittingly conjure up a blood-lusting succubus from hell.,7.406,/7TP8E4nTqT0SFkwlj2kYRfMRwfH.jpg,2013-01-21,Knights of Badassdom,False,5.7,316
False,/wGCGLBrWyBvj4Q0JzBjTAfVMWOc.jpg,[35],174326,en,A Birder's Guide to Everything,"David Portnoy, a 15-year-old birding fanatic, thinks that he's made the discovery of a lifetime. So, on the eve of his father's remarriage, he escapes on an epic road trip with his best friends to solidify their place in birding history.",4.773,/o30xzZyqVvTTv4qsDkHUdyJFd4Y.jpg,2013-04-21,A Birder's Guide to Everything,False,6.3,47
False,/hVgbeqLYbbrT23pryiR0Oz009CM.jpg,"[18, 53]",5125,en,Rendition,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",11.314,/j9FBvjTsJzdRJL0bq5iiVCTJ6O8.jpg,2007-09-07,Rendition,False,6.5,529
False,/bUskzsM9bRSo7nVBxzRzEfRWZVF.jpg,"[35, 18]",242088,en,The Trip to Italy,"Years after their successful restaurant review tour of Northern Britain, Steve Coogan and Rob Brydon are commissioned for a new tour in Italy.",6.414,/gbdN1MGJI2vIV9yKqDkAsazWQIT.jpg,2014-04-24,The Trip to Italy,False,6.4,205
False,/iIvtWOkRgzprh6PRPEdnEcwGyM0.jpg,"[16, 35, 10751]",22794,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",46.304,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg,2009-09-17,Cloudy with a Chance of Meatballs,False,6.6,4775
False,/1xUQlIMFevh7krDDTOkgBhdS0Wy.jpg,"[80, 18, 53]",4147,en,Road to Perdition,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",16.672,/4jeoPpAtyPWMavXRPSrMYhy3BpK.jpg,2002-07-12,Road to Perdition,False,7.4,2831
False,/4asKjZzCsS6CxIDD3se0SuhaSav.jpg,"[53, 80, 18]",299221,en,Phantom Halo,Two brothers barely scrape by as their father continues to gamble and drink away the money they do bring home. They hatch a plan for a robbery but at what price?,14.838,/hr9oFmxy3jAQwK1PkBwQI5tbOH0.jpg,2014-10-24,Phantom Halo,False,6.1,39
False,/ga7IxkBBMopo7z6akBPvogj4EQI.jpg,"[53, 28, 35, 80, 18]",150,en,48 Hrs.,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",14.355,/phNxblI8gWJxATAGd5G4Nts7GcL.jpg,1982-12-07,48 Hrs.,False,6.6,1091
False,/qBPrU3oA1s3eFvPVmq4vNnkRymU.jpg,"[18, 53]",254024,en,The Face of an Angel,Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,7.754,/nFY7bO60ENfXRq4fqzA22snQUls.jpg,2014-09-06,The Face of an Angel,False,5,143
False,/ou70x2658dVnbycIRaC37sEeafS.jpg,"[28, 12, 878]",47933,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",54.865,/jzpvh0Ic7jL9GX4NLE1Tx2GUCrN.jpg,2016-06-22,Independence Day: Resurgence,False,5.2,5166
